"Instituto Nacional de Estadística y Geografía",
"Consulta en línea de los precios promedio del INPC ",
"Publicados en el diario oficial de la Federación mensualmente ",
"Fecha de consulta: 14/03/2023 13:01:46",

"Año","Mes","Fecha_Pub_DOF","Clave ciudad","Nombre ciudad","División","Grupo","Clase","Subclase","Clave genérico","Genérico","Consecutivo","Especificación","Precio promedio","Cantidad","Unidad","Estatus"
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","065","BITZ, DULCES, INTEGRAL DE ARANDANO, PAQ DE 120 GR           ","141.67","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","066","GAMESA, SALADAS, SALADITAS, PAQ DE 186 GR                   ","104.84","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","004","Galletas","067","SUANDY, DULCES, PASTISETAS ORIGINALES, PAQ DE 75 GR         ","320","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","005","Harinas de trigo","001","GAMESA, P/HOT CAKES, TRADICIONALES, BOLSA DE 850 GR         ","38.82","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","005","Harinas de trigo","002","AUNT JEMIMA, P/HOT CAKES, ORIGINAL, CAJA DE 500 GR          ","79.7","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","005","Harinas de trigo","003","GAMESA, P/HOT CAKES, TRADICIONALES, BOLSA DE 800 GR         ","38.13","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","005","Harinas de trigo","004","TRES ESTRELLAS, DE TRIGO, SAN ANTONIO, EXTRA FINA, DE 907 GR","21.94","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","005","Harinas de trigo","005","GAMESA, P/HOT CAKES, TRADICIONALES, CAJA DE 1 KG            ","36","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","005","Harinas de trigo","006","TRES ESTRELLAS, DE TRIGO, SAN ANTONIO, EXTRA FINA, DE 1 KG  ","19.25","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","005","Harinas de trigo","007","SAN BLAS, P/HOT CAKES, INTEGRAL, BOLSA DE 1 KG              ","23.27","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","03 Galletas, pastas y harinas de trigo","005","Harinas de trigo","008","SAN ANTONIO, DE TRIGO, TRES ESTRELLAS, PAQ DE 1 KG          ","20","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","006","Maíz","001","POZOLERO, S/CABEZA, A GRANEL                                ","32","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","006","Maíz","002","PALOMERO, A GRANEL                                          ","28.5","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","006","Maíz","003","PALOMERO, A GRANEL                                          ","28","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","006","Maíz","004","POZOLERO, A GRANEL                                          ","30","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","006","Maíz","005","PALOMERO, A GRANEL                                          ","26","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","006","Maíz","006","POZOLERO, S/CABEZA, A GRANEL                                ","28","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","006","Maíz","007","POZOLERO, A GRANEL                                          ","24.75","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","006","Maíz","008","POZOLERO, S/CABEZA, A GRANEL                                ","34.5","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","006","Maíz","009","P/MASA, AZUL, A GRANEL                                      ","10","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","006","Maíz","010","PALOMERO, A GRANEL                                          ","20","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","006","Maíz","011","POZOLERO, S/CABEZA, A GRANEL                                ","21","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","006","Maíz","012","JACK´S SUPERIOR, PALOMERO, A GRANEL                         ","17.2","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","006","Maíz","013","PALOMERO, A GRANEL                                          ","34","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","006","Maíz","014","PALOMERO, A GRANEL                                          ","28","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","006","Maíz","015","PALOMERO, A GRANEL                                          ","28","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","006","Maíz","016","POZOLERO, CACAHUAZINTLE, A GRANEL                           ","32","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","006","Maíz","017","PALOMERO, A GRANEL                                          ","26","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","006","Maíz","018","POZOLERO, S/CABEZA, A GRANEL                                ","20.32","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","006","Maíz","019","POZOLERO, S/CABEZA, A GRANEL                                ","25","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","006","Maíz","020","P/MASA, A GRANEL                                            ","14","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","006","Maíz","021","PALOMERO, A GRANEL                                          ","35","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","006","Maíz","022","PALOMERO, A GRANEL                                          ","33","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","006","Maíz","023","PALOMERO, A GRANEL                                          ","25","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","006","Maíz","024","POZOLERO, PRECOCIDO, S/CABEZA, A GRANEL                     ","30","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","007","Masa y harinas de maíz","001","MASECA, HARINA DE MAIZ, PAQ DE 1 KG                         ","16.73","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","007","Masa y harinas de maíz","002","MP, HARINA DE MAIZ, PAQ DE 1 KG                             ","13.29","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","007","Masa y harinas de maíz","003","MINSA, HARINA DE MAIZ, PAQ DE 1 KG                          ","17","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","007","Masa y harinas de maíz","004","MASA DE MAIZ, A GRANEL                                      ","15","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","007","Masa y harinas de maíz","005","MASA DE MAIZ, A GRANEL                                      ","15","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","007","Masa y harinas de maíz","006","MASA DE MAIZ, A GRANEL                                      ","16","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","007","Masa y harinas de maíz","007","MASA DE MAIZ, A GRANEL                                      ","14","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","01 Tortillas y derivados del maíz","007","Masa y harinas de maíz","008","MASA DE MAIZ, A GRANEL                                      ","14","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","02 Pan","009","Pan de caja","001","FIILLER, INTEGRAL, NEGRO, MEDIANO, BOLSA DE 475 GR          ","90.95","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","02 Pan","009","Pan de caja","002","BIMBO, BLANCO, BOLSA DE 640 GR                              ","54.69","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","02 Pan","009","Pan de caja","003","BIMBO, BLANCO, BOLSA DE 680 GR                              ","57.35","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","02 Pan","009","Pan de caja","004","WONDER, INTEGRAL, C/AJONJOLI, SUPER, BOLSA DE 567 GR        ","81.13","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","02 Pan","009","Pan de caja","005","BIMBO, INTEGRAL, BOLSA DE 675 GR                            ","62.22","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","02 Pan","009","Pan de caja","006","BIMBO, INTEGRAL, BOLSA DE 680 GR                            ","55.07","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","02 Pan","009","Pan de caja","007","BIMBO, BLANCO, BOLSA DE 640 GR                              ","60.94","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","02 Pan","009","Pan de caja","008","BIMBO, BLANCO, BOLSA DE 680 GR                              ","58.09","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","02 Pan","009","Pan de caja","009","BIMBO, BLANCO, BOLSA DE 640 GR                              ","60.94","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","02 Pan","009","Pan de caja","010","BIMBO, TOSTADO, CALSICO, BOLSA DE 210 GR                    ","139.76","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","02 Pan","009","Pan de caja","011","BIMBO, BLANCO, BOLSA DE 640 GR                              ","60.94","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","02 Pan","009","Pan de caja","012","BIMBO, BLANCO, GRANDE, BOLSA DE 680 GR                      ","58.82","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","02 Pan","009","Pan de caja","013","BIMBO, INTEGRAL, BOLSA DE 750 GR                            ","56","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","02 Pan","009","Pan de caja","014","WONDER, INTEGRAL, SELECT, C/AJONJOLI, BOLSA DE 567 GR       ","82.89","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","02 Pan","009","Pan de caja","015","BIMBO, INTEGRAL, BOLSA DE 675 GR                            ","60.46","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","02 Pan","009","Pan de caja","016","BIMBO, BLANCO, BOLSA DE 640 GR                              ","60.94","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","02 Pan","009","Pan de caja","017","BIMBO, BLANCO, GRANDE, BOLSA DE 640 GR                      ","60.94","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","02 Pan","009","Pan de caja","018","BIMBO, INTEGRAL, BOLSA DE 680 GR                            ","61.76","1","KG    ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","02 Pan","010","Pan dulce","001","CONCHA, POR PZA                                             ","9","1","PZA   ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","02 Pan","010","Pan dulce","002","CONCHA, POR PZA                                             ","8","1","PZA   ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","02 Pan","010","Pan dulce","003","CONCHA, POR PZA                                             ","7.5","1","PZA   ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","02 Pan","010","Pan dulce","004","CONCHA, POR PZA                                             ","9","1","PZA   ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","02 Pan","010","Pan dulce","005","CONCHA, POR PZA                                             ","9","1","PZA   ",""
"2022","01","22/02/2022 12:00:00 a. m.","01","Área Met. de la Cd. de México","1. Alimentos, bebidas y tabaco","1.1. Alimentos","1.1.1. Pan, tortillas y cereales","02 Pan","010","Pan dulce","006","CONCHA, POR PZA                                             ","9","1","PZA   ",""
